Regional_Grouping,Region,Region_Code,Country,ISO3Code,M49_Code
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Mauritania,MRT,478
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Niger,NER,562
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Nigeria,NGA,566
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Sao Tome and Principe,STP,678
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Senegal,SEN,686
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Sierra Leone,SLE,694
UNICEF_REP_REG_GLOBAL,West and Central Africa,UNICEF_WCA,Togo,TGO,768
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Andorra,AND,20
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Austria,AUT,40
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Belgium,BEL,56
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Cyprus,CYP,196
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Czechia,CZE,203
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Denmark,DNK,208
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Estonia,EST,233
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Finland,FIN,246
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,France,FRA,250
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Germany,DEU,276
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Greece,GRC,300
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Holy See,VAT,336
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Hungary,HUN,348
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Iceland,ISL,352
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Ireland,IRL,372
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Italy,ITA,380
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Latvia,LVA,428
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Liechtenstein,LIE,438
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Lithuania,LTU,440
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Luxembourg,LUX,442
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Malta,MLT,470
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Monaco,MCO,492
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Netherlands (Kingdom of the),NLD,528
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Norway,NOR,578
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Poland,POL,616
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Portugal,PRT,620
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,San Marino,SMR,674
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Slovakia,SVK,703
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Slovenia,SVN,705
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Spain,ESP,724
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Sweden,SWE,752
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,Switzerland,CHE,756
UNICEF_REP_REG_GLOBAL,Western Europe,UNICEF_WE,United Kingdom,GBR,826
